LOC,CyclomaticComplexity,ParameterCount,NumberOfBranches,NR,NAuth,stmtAdded,stmtDeleted,elseAdded,avgChurn,IsBuggy
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0.17793,0.265974,0.015928,0,0,0.030456,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.17793,0.265974,0.006371,0.087543,0,0.027411,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0.17793,0.265974,0.020706,0.017509,0,0.042639,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0.17793,0.265974,0.014335,0.035017,0,0.033502,no
0.065467,0.161286,0,0.172227,0.17793,0.265974,0.014335,0.035017,0,0.033502,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.152756,0.322572,0.196721,0.344454,0.17793,0.265974,0.089196,0,0,0.170556,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0,0,0.196721,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.065467,0.161286,0,0.172227,0.35586,0.265974,0.637115,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.152756,0.322572,0.196721,0.344454,0.35586,0.265974,0.637115,0,0,0.609127,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0.17793,0.265974,0.007964,0,0,0.015228,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.065467,0.161286,0,0.172227,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.152756,0.322572,0.196721,0.344454,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.065467,0.161286,0,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.152756,0.322572,0.196721,0.344454,0.17793,0.265974,0.318558,0,0,0.609127,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0.17793,0.265974,0.001593,0.017509,0,0.006091,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.17793,0.265974,0.004778,0.052526,0,0.018274,no
0,0,0.196721,0,0.17793,0.265974,0.003186,0.035017,0,0.012183,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0.17793,0.265974,0.003186,0.035017,0,0.012183,no
0.043645,0,0,0,0.17793,0.265974,0.001593,0.017509,0,0.006091,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0.17793,0.265974,0.001593,0.017509,0,0.006091,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0.17793,0.265974,0.001593,0.017509,0,0.006091,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.065467,0.161286,0,0.172227,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.152756,0.322572,0.196721,0.344454,0.17793,0.265974,0.006371,0.070035,0,0.024365,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
0.043645,0,0,0,0.17793,0.265974,0.003186,0.035017,0,0.012183,no
0.043645,0,0,0,0.17793,0.265974,0.007964,0.087543,0,0.030456,no
0.174579,0.161286,0.196721,0.172227,0.17793,0.265974,0.009557,0.105052,0,0.036548,no
0.109112,0,0,0,0.17793,0.265974,0.001593,0.017509,0,0.006091,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.196401,0.161286,0,0.172227,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0,0,0.196721,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.196401,0.161286,0,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0,0.172227,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0.17793,0.265974,0.318558,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.71172,0.531949,0.981157,0,0,0.469028,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0.71172,0.531949,0.957266,0.017509,0,0.458368,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0.53379,0.265974,0.955673,0,0,0.609127,no
0.109112,0.161286,0,0.172227,0.53379,0.265974,0.955673,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.611026,1,0.196721,1,0.53379,0.265974,0.955673,0,0,0.609127,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0.35586,0.265974,0.637115,0,0,0.609127,no
0.109112,0,0,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.196401,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0.53379,0.265974,0.641894,0,0,0.409131,no
0.109112,0,0,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.087289,0,0.196721,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0.196721,0.344454,0.35586,0.265974,0.637115,0,0,0.609127,no
0.218224,0.161286,0.196721,0.172227,0.35586,0.265974,0.637115,0,0,0.609127,no
0.327335,0.322572,0.196721,0.344454,0.35586,0.265974,0.637115,0,0,0.609127,no
0.196401,0.161286,0,0.172227,0.35586,0.265974,0.637115,0,0,0.609127,no
0.087289,0,0,0,0.35586,0.265974,0.637115,0,0,0.609127,no
0.130934,0.161286,0,0.172227,0.35586,0.265974,0.637115,0,0,0.609127,no
0.261868,0.161286,0,0.172227,0.35586,0.265974,0.637115,0,0,0.609127,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0.17793,0.265974,0.009557,0,0,0.018274,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0.196721,0.344454,0,0,0,0,0,0,no
0.218224,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.327335,0.322572,0.196721,0.344454,0.17793,0.265974,0.012742,0,0,0.024365,no
0.196401,0.161286,0,0.172227,0.35586,0.265974,0.02867,0,0,0.027411,no
0.087289,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.261868,0.161286,0,0.172227,0.17793,0.265974,0.004778,0,0,0.009137,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0,0,0.196721,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0.17793,0.265974,0.031856,0.297648,0,0.112689,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0.17793,0.265974,0.143351,0,0,0.274107,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0.17793,0.265974,0.143351,0,0,0.274107,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0.35586,0.265974,0.168836,0,0,0.161419,no
0.087289,0.161286,0,0.172227,0.35586,0.265974,0.168836,0,0,0.161419,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.152756,0.322572,0.196721,0.344454,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0.196721,0.344454,0,0,0,0,0,0,no
0.218224,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.327335,0.322572,0.196721,0.344454,0,0,0,0,0,0,no
0.196401,0.161286,0,0.172227,0,0,0,0,0,0,no
0.087289,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.261868,0.161286,0,0.172227,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0,0,0.196721,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.261868,0.322572,0,0.344454,0,0,0,0,0,0,no
0.087289,0,0,0,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0.174579,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.218224,0.161286,0.393442,0.172227,0,0,0,0,0,0,no
0.087289,0,0.196721,0,0,0,0,0,0,0,no
0.130934,0,0.393442,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.043645,0,0.196721,0,0,0,0,0,0,0,no
0,0,0,0,0,0,0,0,0,0,no
0.109112,0,0.196721,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0.196721,0,0,0,0,0,0,0,no
0.087289,0.161286,0,0.172227,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.109112,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.065467,0,0,0,0,0,0,0,0,0,no
0.043645,0,0,0,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.174579,0.161286,0,0.172227,0,0,0,0,0,0,no
0.240046,0.161286,0,0.172227,0,0,0,0,0,0,no
0.152756,0.161286,0.196721,0.172227,0,0,0,0,0,0,no
0.152756,0.322572,0.196721,0.344454,0,0,0,0,0,0,no
0.130934,0.161286,0,0.172227,0,0,0,0,0,0,no
0.654671,0.80643,0.393442,0.861134,0,0,0,0,0,0,no
